,0
133,-0.3910954071144708
134,-1.0230152142294373
135,-0.03388585570876837
136,-0.2432969759471416
137,0.5047598433407797
138,0.10685777842549676
139,-0.028511530981131794
140,0.7247210790469888
141,0.22294674361652006
142,-0.6179443074014905
143,0.03899089579085688
144,0.4012851048810436
145,-0.6260298708992393
146,-0.36438093790681214
147,-0.5528027711781428
148,0.3839391268837587
149,0.16361284719499886
150,0.0807477697698935
151,1.666154715230599
152,0.9572798402811223
153,0.756824067081135
154,-0.10775904258720519
155,-1.1183232016643072
156,-1.0238457557240337
157,-0.08770085483257271
158,-0.4563103630943273
159,-0.12208828134597124
160,-0.2958674602257794
161,-0.15513505726466967
162,0.2000720387074164
163,0.03507446836406989
164,0.3561859377714379
165,-0.71935902491263
166,-0.5879761243699076
167,-0.5278269792613861
168,-0.501097430890685
169,-0.18678945550307052
170,1.1479911963648861
171,-0.20772202343893087
172,0.24472681263336266
173,0.07325482130046214
174,-0.2189579891293046
175,-0.29097673570063776
176,-0.707862372754798
177,0.24686144411687327
178,-0.5225857492706036
179,0.30364432858260915
180,-0.5002953158866796
181,-0.4166781789595253
182,-0.20825769799296245
183,0.21003859260157018
184,-0.0633165395774381
185,0.5070074590631807
186,-0.32099836785779867
187,-0.04311270390916131
188,-0.7673931052735943
189,-0.3178869151390936
190,0.05427616251630218
191,0.07942558761900227
192,-0.45952191943569404
193,0.7811707532142224
194,0.26063107977200717
195,0.03719164967731576
196,-0.17769347718904566
197,-0.23474761192287627
198,-0.06838397556340967
199,-0.5254084857355739
200,-0.42795511394401564
201,-0.6482751677949903
202,-0.1634057805894687
203,0.3181164982883471
204,-0.6152654014057757
205,-0.002922696739196242
206,0.12854940224716394
207,-0.3113940072925859
208,0.08612039825886297
209,-0.45832500698876794
210,0.8662007543245552
211,-0.03334286132231902
212,-0.15630159132769608
213,-0.13958378245304687
214,0.2755402782892931
215,-0.6349663064594565
216,-0.31699408218970065
217,-0.4280009270581408
218,-0.043261513300055364
219,-0.045300004092533486
220,0.008796654686063436
221,0.42811454079542277
222,1.3181127630820662
223,-0.6444100310817149
224,0.5574162030868125
225,-0.28233020359535144
226,-0.13954691657980214
227,0.756878899613839
228,0.19365437265569724
229,-0.8291574402357798
230,-0.4681431438957683
231,0.7423802573878853
232,-0.17975900358659508
233,-0.23631810879839968
234,0.4162033379665526
235,-0.2038689019603839
236,0.07201545264428459
237,1.198017069314073
238,-0.28380202750068567
239,-0.0760683140761067
240,-0.28919068088283767
241,0.06322626572564492
242,1.0427793528633122
243,-0.4537655150771289
244,0.0870147948332161
245,-0.2909212181633188
246,-0.4190437926599474
247,-0.3097148670793367
248,-0.3799880585262409
249,0.08250640399192108
250,0.1619775605522017
251,0.13744073394746834
252,0.5700316657969969
253,-0.3824204739105141
254,1.5041380736146615
255,-0.2457961445975414
256,-0.23769835607213544
257,-0.25886703488788804
258,-0.35110053584085804
259,-0.1722855444395615
260,-0.5446074467921173
261,0.1751080000246158
262,-0.2642296564560784
263,-0.029755093730534726
264,-0.39128776674621685
265,0.7027094777321655
266,0.6311930672022991
267,0.6651093312767603
268,-0.11231389235673239
269,-0.003846628069960741
270,-0.16917433116417482
271,0.1732532937492251
272,0.6237691021416488
273,1.008481483667498
274,0.17306635502805043
275,-0.2871426457769128
276,-0.16675643376364577
277,1.0353265134027394
278,-0.49493327910608864
279,-0.5275560183197099
280,-0.46623764688757996
281,-0.056132366917909196
282,0.01418071545504512
283,-0.13643142672574668
284,-0.6437281051051734
285,-0.17198294535452563
286,0.13161947000371738
287,-0.5671766721558967
288,0.08752883116701655
289,0.07222218174922268
290,-0.3134871870219732
291,-0.02977634054607156
292,0.21861140796342243
293,-0.698155852436623
294,0.14530105687902528
295,-0.5743819368405833
296,0.4532845400582338
297,0.4719350962433843
298,-0.4716584589057618
299,0.23139564134710264
300,-0.9422696972885686
301,0.27185825933425944
302,-0.5209567582997866
303,-0.2569753626583715
304,0.016000353554625174
305,0.23316117433213404
306,-0.343939714559417
307,-0.0982911519771484
308,-0.1974594366464886
309,-0.7848555328005172
310,0.0035498308709775387
311,0.010519523284287602
312,0.715515572236814
313,-0.4679004645471935
314,-0.10740427438654561
315,0.10401364214331017
316,0.19019904930244005
317,0.21857425197471658
318,-0.4647655695230436
319,-0.17893891703453552
320,-0.47216625585359306
321,-0.001675536636914824
322,0.21898605122383194
323,-0.07474739494711712
324,0.8518242402613665
325,-0.3639441888977709
326,-0.5279320368369625
327,0.29023170661359726
328,0.21841847998290423
329,-0.5165967079873157
330,0.32195599469926567
331,-0.40076684039076993
332,-0.110417015621647
333,-0.4747859135209851
334,-0.0925169230937216
335,0.851946697733099
336,-0.2608930271437924
337,0.12509115905674592
338,-0.0073388384444324365
339,0.26183551724455917
340,0.7155797671289201
341,-0.09187153335880555
342,0.16890123710590416
343,-0.33644132965053825
344,0.02728926752161746
345,0.2067365431981108
346,-0.1250948626512944
347,0.4215643869033743
348,-0.3778557832621696
349,1.161141777910047
350,0.8574647437450009
351,-0.26915498893463335
352,-0.19394306515563164
353,0.725654563334599
354,-0.08797424610871385
355,0.14008523019553104
356,-0.12662627856986566
357,1.6293344802314136
358,0.2999055228346775
359,0.3843885542107377
360,-0.37236038041055275
361,0.15936689133769746
362,0.29625243455199235
363,-0.08376171920756709
364,0.09639322037679256
365,-0.16477856463180793
366,0.5081191681878484
367,0.4899218356871105
368,-0.07882668191490595
369,-0.12587146127847412
370,-0.36248347557296773
371,-0.29208735734123725
372,-0.015469491560622748
373,-0.06256948241256699
374,1.7832953883918765
375,-0.27071805514655056
376,-0.3535502356874992
377,-0.2613719519079554
378,-0.4154967532794675
379,-0.39299596438607487
380,0.32956767764599054
381,0.017364485013136206
382,-0.38711687786048943
383,-0.2775043918840221
384,0.24697493617745098
385,-0.008349998404470014
386,-0.040694272068439494
387,-0.8601497395931399
388,-0.00603272683757115
389,-0.5796482556308932
390,0.3697710742693096
391,0.6296560590457012
392,-0.029423326461005924
393,-0.10696175856924113
394,-0.029114214561206594
395,-0.016893330799830852
396,-0.15866464924924575
397,-0.5470913629870442
398,-0.490717111080415
399,0.20148939366432866
400,0.36173674509198006
401,-0.5776150205348975
402,-0.33740968198405435
403,0.18583154023185222
404,-0.1081287107888463
405,1.2383538015292979
406,0.31109275752605614
407,0.023464384210013112
408,-0.30256859032690825
409,0.21263111877800495
410,-0.4521348965645982
411,-0.3791369456122623
412,0.6051610417858079
413,0.07279218622008957
414,0.48702678318161496
415,0.26175017687429775
416,0.07300138416101357
417,-0.18865415827139317
418,0.5173681463010721
419,-0.6350978357074906
420,0.021356770044569814
421,-0.21729248332137502
422,-0.30378566211672403
423,-0.10212208143690535
424,-0.769249044330767
425,0.16550557323977275
426,-0.06398411084058825
427,0.33712022530659375
428,-0.2271171580225997
429,-0.02246043296484759
430,-0.20202049128435695
431,-0.4730022215393545
432,-1.0067382843101862
433,-0.7115269552978007
434,-0.0701240391496985
435,0.3234873547148787
436,-0.12187435373557227
437,-0.3351603601206854
438,0.7805547687844638
439,-1.186203152560212
440,-0.28769616727475006
441,-0.17773209553605768
442,0.21338195443861832
443,-0.13082722688761528
444,-0.2445243708635104
445,-0.3335929108111357
446,-0.1440304082476173
447,0.5907674871790559
448,0.2510211649835339
449,-0.39965113799663227
450,-0.2913499451639102
451,-0.4034989013436178
452,0.15268332311183447
453,-0.4948147472340421
454,-0.492537514997133
455,-0.7470727056598497
456,-0.25339291837522937
457,-0.06366256443595616
458,0.11223605047955755
459,0.16969085775438392
460,0.034974513802585094
461,-0.5681016369905735
462,-0.45945917151319754
463,-0.20765472465752297
464,-0.4656890888755983
465,0.15753520217247263
466,-0.3830396181869742
467,-0.31835226508962505
468,-0.15215419945138797
469,1.7772945418861716
470,0.2380222541574868
471,0.026285815193250617
472,0.10977416488204308
473,0.9757198235187102
474,-0.5768923110358136
475,-0.21794397987324618
476,-0.09559237157929074
477,0.49749924779630067
478,-0.549878812045763
479,-0.8436147549419497
480,-0.17139217502937368
481,0.431185904930998
482,-0.1735534174324959
483,0.24761240712719249
484,-0.41803591100370074
485,-0.3963848855892573
486,0.6991449337719393
487,-0.21268668741980326
488,1.0606703549518721
489,0.48334366105609955
490,-0.19037396756738784
491,0.15849366906342868
492,0.29033348642448437
493,-0.23957337367588052
494,-0.33847671354291053
495,-0.14381371598040305
496,0.2020214147093822
497,-0.1817408906859926
498,0.3845233874709481
499,0.10303111672179856
500,0.6829261162021196
501,-0.12600848750613064
502,-0.13014331439002225
503,-0.11693183013847486
504,-0.07976516187122502
505,0.011309838677567572
506,0.05947937052374033
507,0.06052125315755365
508,-0.5743397869201639
509,-0.5066912187037788
510,-0.5223865020382846
511,-0.608092506320527
512,0.2101395843900033
513,-1.0353447888143927
514,1.3840789830818272
515,0.24635660239055054
516,-0.02733547633666317
517,0.18926011017074998
518,-0.4578119266768091
519,0.31889671054081536
520,0.30547255000351714
521,-0.38408033809319564
522,0.2308396965826724
523,0.3487941339510048
524,0.16227788309082966
525,0.014644592804427975
526,0.8515743247693198
527,-0.8508759386115161
528,0.3887997959846283
529,-0.2546440330149669
530,1.4867338936510008
531,-0.306607426326602
532,0.3321418404501463
533,-0.370665431312743
534,-0.16303615774967345
535,0.012737502174197834
536,-0.10091876522777647
537,-0.5413872161381263
538,-0.43266896492519746
539,-0.5228749496482749
540,0.8009272633957142
541,0.6188156148071771
542,-0.4284582072390539
543,1.5717846950464935
544,-0.14743359164547218
545,-0.014635987296888364
546,-0.1818626236643717
547,-0.09980641136798866
548,-0.24151959751352717
549,0.5069538110475075
550,0.31347178939900805
551,0.49476463507524443
552,-0.17686187152671254
553,-0.17236163868886667
554,-0.22246622913574945
555,-0.40677289670605526
556,0.029377164935759537
557,-0.2898367978188929
558,-0.3580766190811915
559,0.1923523821493207
560,-0.2858011894091649
561,0.3820367663368544
562,-0.1590388037953439
563,1.7080168260824744
564,-0.4875116874600476
565,-0.7461273154939734
566,-0.0344708966355493
567,-0.2124291700637616
568,0.2611448343140064
569,-0.24067325897691505
570,-0.0323292802906893
571,-0.21334509252950773
572,-0.5671612298060686
573,0.6088619203751128
574,-0.2321462004757489
575,0.09021417451482631
576,0.504155385922465
577,-0.2522964307060448
578,-0.2959216587626454
579,-0.381929587564285
580,-0.603352918885926
581,-0.02135454518514718
582,-0.3159232160861752
583,0.3866842614810618
584,-0.3447912655936555
585,-0.47397046169105667
586,-0.02097963090208261
587,-0.5095413500839285
588,-0.8208182632254093
589,-0.14892444409214228
590,-0.4964236041744434
591,-0.028456574669448568
592,0.11157626536316896
593,-0.03725257061850596
594,-0.5024472888367214
595,-0.18255119784961915
596,-0.13099015132025915
597,0.3581858757438149
598,-0.23084671240087803
599,-0.09210844540621678
600,1.6221989316646943
601,0.46016151547523315
602,-0.3165850016917292
603,-0.14804064650650584
604,0.021344304048174795
605,-0.3271802143829596
606,0.31445098172950753
607,1.1481765913696254
608,0.38375943270880103
609,-0.27504167014026143
610,0.016590480394381706
611,-0.32316409000604907
612,0.6311562703589444
613,-0.35565248633284996
614,-0.4453352326096399
615,0.2929505803506824
616,-0.11760827223543927
617,0.3593987038195263
618,0.30352465416568636
619,0.055002785804594966
620,-0.7476977877022962
621,-0.43168421698572973
622,0.07623053576638121
623,1.05364508528611
624,-0.15059940481030215
625,-1.22654295541069
626,-0.5133091798871701
627,-0.3290833064626674
628,-0.4484562322334805
629,0.06052748107125182
630,-0.13057146095202457
631,0.09152088536326909
632,1.0828066589732823
633,-0.5736139320971917
634,0.18928227170975545
635,0.1237429605208746
636,-0.06301984214295776
637,-0.5436505588990831
638,-0.20647578829614208
639,0.9083379494001765
640,0.20983404405205078
641,0.023521616916470246
642,0.321516737087523
643,-0.4625119825186561
644,0.010843706285697228
645,-0.189469900123711
646,0.7555134683446413
647,-0.44373318791034705
648,0.1875938654817304
649,-0.1323159996273937
650,-0.41945488237502604
651,-1.1038034669706884
652,-0.5928694833432916
653,0.21899488899447264
654,0.6653798273785719
655,0.7961799504850213
656,0.2451292146708003
657,-0.3463863856139704
658,0.136589816541014
659,0.07497319780636051
660,-0.2546875212467444
661,0.618860540986776
662,-0.27051128741139907
663,-0.47888244410384945
664,-0.11159079827645378
665,0.07273088404714888
666,-0.12748425886386547
667,0.2430383525408095
668,-0.33479840497976476
669,1.6952820932779125
670,0.07086239844425249
671,0.4992494459741831
672,-0.7684143408274913
673,-0.13270515561200869
674,-0.09275921112019492
675,0.17724307020299296
676,-0.005183564658875847
677,-0.45927756772238826
678,0.636510569758808
679,-0.5420096135325125
680,0.4089716401722167
681,-0.37644034490094147
682,0.04965131518546048
683,-0.11533294488455535
684,-0.5630711679070481
685,-0.43620253679797505
686,-0.5917192893117325
687,-0.582609051217074
688,-1.103737821381031
689,-0.9934731055333461
690,-0.517624342302865
691,0.3672835952365884
692,-0.2806265876792499
693,-0.22029124178006027
694,0.14371807536015113
695,-0.6324904551956607
696,-0.492774192413697
697,-0.31162884056141427
698,4.993052665611618e-05
699,0.5045536404115004
700,-0.12787156886907958
701,0.5538738520049398
702,0.10496107289603401
703,-0.12477452110119609
704,1.179072826240135
705,-1.160151830149833
706,-1.2411376420173055
707,-0.5422490994070468
708,-0.24866788558663305
709,0.5021948442803573
710,0.04471966739466561
711,0.3524320706417051
712,-0.323995831936938
713,0.49430700020645274
714,0.3685595159357153
715,0.19051918356046965
716,-0.249195053672008
717,0.01307502442525548
718,-0.38447978391131976
719,0.1874430493981509
720,0.926736101766461
721,-0.027789024414130573
722,0.05798417254151475
723,-0.2784964105001439
724,-0.4114127863607438
725,-0.05232413884002869
726,-0.06962044661648811
727,-0.2222920819953446
728,0.1534851926014236
729,0.035887388457118204
730,0.34083478741777196
731,-0.09865127827098502
732,0.03392409073822438
733,-0.6708391007408784
734,-0.3598762827557669
735,-0.7231679403944278
736,-0.6553846764401021
737,0.4573178558348685
738,-0.3048315005527123
739,-0.33131093900860636
740,-0.46079480799921624
741,-0.9572274246026544
742,-0.050890351589418674
743,-0.2510024460772001
744,0.24048285732964098
745,-0.0627553444141351
746,0.1616285560064195
747,-0.2819277284217972
748,0.20588266510483177
749,0.7251594409011054
750,0.7016736280950369
751,-0.40210694186076784
752,0.8735889190390622
753,0.149862376004965
754,-0.06900113934229271
755,-0.006421806457133447
756,-0.34784175013869595
757,-0.08553933415155107
758,-0.1329790486848096
759,-0.3754119120170866
760,1.1428606104560142
761,-0.015208644565475013
762,-0.5034504033190904
763,-0.28566736761188166
764,-1.0931083065053988
765,-0.016866835867492064
766,-0.02348903784616136
767,-0.7417261498959666
768,0.5228676710586261
769,-0.05547084948967739
770,-0.5146706205834328
771,-0.031738875498339175
772,-0.41428380954556365
773,-0.015159167599924422
774,0.19905075219986806
775,0.6348612578098206
776,0.03757761020517945
777,0.016443767187749325
778,-0.1512317984662175
779,0.3650744253800976
780,-0.4442252390715507
781,-0.49020349283284714
782,-0.32866252556848363
783,-0.01953950536161335
784,-0.43118345880786596
785,0.7009488476215254
786,0.09799258688192788
787,-0.34102601692448287
788,0.059300048014328866
789,-0.0818028160507402
790,0.0384402245993793
791,0.7057076552496326
792,-0.08941013067955049
793,-0.7896665402984383
794,-0.3030565198998014
795,1.1836389329263484
796,-0.4863166740341489
797,-0.29229027599084434
798,0.14612000673551168
799,-0.5683219250873078
800,-0.19871743805279268
801,-0.22127382696301048
802,-0.10143017414704798
803,-0.2844653370333627
804,-0.1367452143828069
805,-0.08726803351970848
806,-0.16560507659231863
807,0.30240781682298706
808,1.3350092807595686
809,0.3468906458083872
810,-0.554852041729481
811,-0.1724403860509397
812,-0.2120182235753652
813,0.2922933998354882
814,0.014331162012832662
815,-0.39642993647228086
816,-0.3632738694879601
817,-0.4124744297438009
818,0.8676344804581492
819,-0.05967244445238911
820,0.009268045575218542
821,0.26028653466490126
822,-0.6736056470401599
823,-0.1797275993254344
824,0.40647787974436034
825,-0.6255213808221676
826,0.19539714668952513
827,-0.45627375424724176
828,0.4545477391762657
829,-0.3196995734002341
830,-0.11647225849178615
831,0.08765193053574596
832,-0.19884588574931175
833,-0.8907904080282436
834,-0.4893033991403929
835,-0.20633923362743833
836,-0.8209337502560485
837,-0.4814599256861443
838,-0.002511147437996172
839,-0.5076335511724703
840,-0.7801047035014078
841,1.492932661910464
842,-0.08620302681052358
843,0.34461481269280103
844,-0.000266912739022156
845,-0.5825368625761344
846,0.08173016672728256
847,-0.06887896284339544
848,-0.10131660509895786
849,0.1005836816329043
850,-0.4033200619621579
851,0.11384523171542245
852,-0.006533569799444021
853,-0.6808291238565795
854,0.9488496597613071
855,-0.5291743378587407
856,0.18141875450290387
857,0.14218191509468214
858,-0.1548789636152111
859,0.26136669866850315
860,0.19367279429706832
861,-0.4182275752301022
862,-0.4683311332224694
863,-0.0031232502591555487
864,-0.3293604030272796
865,-0.1282288522676077
866,-0.6561202675292446
867,1.7105983784285845
868,0.09486599517772051
869,-0.6935402869123115
870,-0.16524766709329108
871,-0.07450679046780652
872,-0.3971377784632612
873,-0.3684255233718105
874,-0.6505404275599891
875,-0.8131839868966403
876,-0.7230239509750117
877,-0.23634778127208686
878,0.6115163650889877
879,0.76059429245841
880,-0.30096119508059316
881,-0.29405451558969825
882,0.6954012998897067
883,-0.08331971096742377
884,0.4901769497897606
885,-0.3342359281187603
886,1.0714594381742615
887,-1.154269520894323
888,-0.285228369788255
889,-0.4799454603011772
890,-0.3371226913960287
891,-0.1905876876261991
892,-0.4944584117571388
893,-0.3243994447230554
894,-0.20063758838290804
895,0.10396430150304335
896,0.01671489915938765
897,0.5339450527692462
898,-0.07482659060033471
899,-0.1218888736324315
900,0.05272861071620892
901,0.22097028482917358
902,0.540375663282337
903,-0.5823863205083317
904,-0.3003234830994152
905,0.18438421946342382
906,-0.07471599134946416
907,-0.7171185073642226
908,-0.09973326336702679
909,0.05627973744309088
910,-0.6648190291883991
911,-0.962671971112244
912,-0.07924279001705374
913,-0.6501470743493708
914,-0.21255828042132385
915,-0.3032210088433333
916,0.09915623092792464
917,-0.013048771985038033
918,0.43741309140986373
919,-0.02071027221338957
920,0.09877147003533857
921,1.0311418691473901
922,0.46396901835509924
923,-0.04167731877343761
924,-0.08771645149739239
925,-0.07810648592801439
926,-0.7700632341198758
927,-0.7304233056825543
928,-0.2979832230396501
929,0.5340229701430218
930,-0.3467718036097695
931,-0.14683875827428014
932,-1.1154617968527465
933,-0.08478956593450099
934,0.26731821773172326
935,1.4112810883477793
936,-0.22342570338423415
937,-0.5679778121281636
938,-0.1862917610640323
939,-0.31352244481330743
940,0.3085952799691871
941,-0.3997423366612652
942,0.32544057572996676
943,-0.36870174073282175
944,0.9017579989434203
945,0.5994980430390444
946,0.4723836146159248
947,0.22850806998231962
948,0.39166807784769286
949,-0.010617201621480554
950,-0.3893738345219221
951,0.3090532079338105
952,-0.38661349961562674
953,0.27440927882489197
954,0.029592936865735987
955,-0.0058805571561148925
956,-0.18984426389574194
957,0.08100286828441902
958,-0.21936413747251174
959,0.20019134760113477
960,-0.30622185853620953
961,0.7063759543211806
962,1.3678613839311844
963,-0.0322985619095201
964,-0.3648646698295718
965,0.21882329227690808
966,0.3702245085807411
967,1.5461990394448482
968,1.5370249636699678
969,-0.31297754677751227
970,0.270141109580493
971,-0.18517387519918127
972,-0.4767973346389992
973,0.20776704822217978
974,-0.9991480241864302
975,-0.27682189090263276
976,0.0810440783591795
977,-0.03716509174836066
978,0.19786669722553174
979,0.5699243378113733
980,0.1907721459592917
981,0.5561748769447052
982,-0.4005815942416996
983,0.5363715517045092
984,-0.1090008531059935
985,-0.2534261512889421
986,-0.05835855340837928
987,-0.3113319377586564
988,-1.448250841193638
989,0.3437353428479537
990,0.2968554797783567
991,-0.46903610521589545
992,0.14981493773626692
993,-0.5332868547431062
994,0.22257526581046763
995,-0.24199983924479998
996,-0.21890260222615313
997,-0.08448483376907372
998,-0.4378010000118911
999,-0.4201730550693301
1000,0.23135432230681124
1001,0.47354427889757816
1002,-0.07691060087061997
1003,-0.301845109027804
1004,0.082577178667481
1005,1.3082473067117968
1006,0.10071310926392901
1007,-0.9315637105919843
1008,-0.6099049171079918
1009,0.47879878889496225
1010,0.35336094229056075
1011,-0.24232682660851335
1012,-0.21847637520221766
1013,-0.6454649893657673
1014,0.7074204961067042
1015,-0.20086417209637508
1016,-0.04686475123657244
1017,-0.19651961213541014
1018,0.6286490496806322
1019,-0.136155844088453
1020,-0.4427299066466568
1021,0.04711674442918173
1022,0.048723366133526104
1023,-0.16002983183174416
1024,0.09049835562843696
1025,-0.1259605075740976
1026,0.7347678843174983
1027,0.2924193844262477
1028,-0.09517421992069712
1029,0.03727567307122268
1030,-0.2175758732805789
1031,-0.5607446849923636
1032,0.13237427532034154
1033,0.32309551309704393
1034,0.38975418417259666
1035,-0.1360934517597412
1036,-0.7223307228976381
1037,0.16754540585351457
1038,0.15572391469536226
1039,-0.2144022645641276
1040,0.12532909292409727
1041,-0.6480595109947126
1042,0.47296404834466016
1043,0.0637717469676353
1044,0.1957796289520653
1045,0.34849957785621666
1046,-0.5485627247063243
1047,-0.7833768709632348
1048,-0.2703979021121637
1049,-0.39050215659962073
1050,-0.6273108230326013
1051,0.05121971150551997
1052,-0.7975547633806995
1053,-0.45879820082468475
1054,-0.4731854737624749
1055,-0.14716802351573038
1056,0.6020145882357736
1057,-0.20505300555570674
1058,0.4049716597594156
1059,0.2244951358492514
1060,0.7239591235745257
1061,1.6558220427090256
1062,0.0026893957015697387
1063,-0.7383331965999704
1064,-0.22051084704234358
1065,1.4027514568239596
1066,0.1259093381304728
1067,-0.20198109456387295
1068,-0.49718259653456814
1069,0.045157905027796964
1070,0.24249013050132337
1071,-0.058941708609660824
1072,0.13002029826079084
1073,0.16480123383376089
1074,-0.11472193867695338
1075,-0.1448067438286567
1076,0.5333969360736507
1077,-0.6045497730629164
1078,-0.4848420742612465
1079,-0.43882501972318
1080,0.07355041324541685
1081,-0.33563262213034967
1082,-0.027692322039954073
1083,-0.6200214439897789
1084,-0.13715914608221746
1085,-0.9102243014597121
1086,-0.7846838922003112
1087,-0.4537487548242892
1088,0.15089492569621923
1089,-0.41036947328276513
1090,0.2888591041107967
1091,-0.19708467964195653
1092,-0.15035861376715068
1093,0.07333941210178074
1094,-0.6281483360411989
1095,-0.27358297681639
1096,0.3848726629600385
1097,0.04072388565906995
1098,-0.2637590168967689
1099,0.9991567596968176
1100,-0.4407115442773204
1101,-0.32774638230445113
1102,0.12007051308107722
1103,-0.28703291084386023
1104,-0.4645745029300541
1105,-0.19961113534825983
1106,-0.6540725480581866
1107,-0.05871101727150738
1108,0.2346155368621312
1109,0.605905839053523
1110,-0.2727510712702203
1111,-0.6164674706106918
1112,-0.31417163100237033
1113,0.5160294194444968
1114,-0.0794033465079075
1115,-0.4998984139910122
1116,0.5479320536972015
1117,-0.10569700272862716
1118,0.10864800546582082
1119,0.1892836106154495
1120,-0.19784034356239671
1121,-0.09333529261215444
1122,-1.0153342918646138
1123,-0.3510719846727315
1124,-0.11587167601296765
1125,0.09128900128250614
1126,-0.2755669813034189
1127,-0.3226182588896868
1128,-0.36367912588159834
1129,-0.22883281631419392
1130,0.3384023316766902
1131,0.46369178474404243
1132,-0.2654974526570274
1133,-0.42836370654542144
1134,0.1494503448080767
1135,-0.23040310289433022
1136,-0.2911087397323881
1137,-0.2547783881290559
1138,-0.031201724189632726
1139,0.5528250225425285
1140,-0.07765779555738588
1141,0.3143897326356668
1142,-0.438946449711377
1143,0.09968308360175251
1144,-0.35955373374426686
1145,-0.038700151753881896
1146,0.09421194171513471
1147,0.8146641358075675
1148,-0.13086811839497978
1149,-0.19714397034197548
1150,-0.7238456341393967
1151,0.5216514219262309
1152,-0.07808316436136616
1153,0.3413489030228262
1154,-0.10100522749733812
1155,-0.42778442125340804
1156,-0.20509435125747008
1157,-0.2534001697338007
1158,0.01785789966269643
1159,1.0021984943173339
1160,-0.03701785816843754
1161,0.33025297960273015
1162,-0.5153120788562082
1163,0.10136580322262949
1164,-0.5446134776644608
1165,0.5876335510940179
1166,0.8116924888591914
1167,1.0299064655801158
1168,-0.24976587584495333
1169,-0.5822330495298036
1170,0.4209618172111777
1171,-0.603255612437224
1172,0.05827328057522482
1173,-0.45793110254840985
1174,-0.43278347639100784
1175,-0.31499003945030446
1176,-0.5073104416174191
1177,0.08559092143618668
1178,-0.5708821044000086
1179,0.08747826394064856
1180,-0.45693934358081156
1181,-0.16858089438427062
1182,-0.13378348963038295
1183,-0.44404630862657235
1184,0.2949024932343245
1185,0.3735712097499668
1186,-0.35781361197731987
1187,0.332238066294799
1188,-0.11646728937763451
1189,-0.6198097370503061
1190,-0.053062290429842354
1191,-0.12991460910092134
1192,-0.2847742266085165
1193,0.4066736160084608
